Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
14868	-417.5267	-429.8965	12.36977	0.152604	0.38986	0.61014	0.847396	1.250805	0.117104	0.00654856	0.0691093	0.015581	0.0136314	0.00812545	0.0121495	0.0746078	0.000234792	0.0922792	0.0407043	0.0126981	0.0199165	0.17277	0.111884	0.768789	0.134362	0.00644208	0.0904073	0.229581	0.487895	0.799399	1.25094	2.04962	4.35577	1.063997	0.15261	0.00853407	0.0900631	0.0203052	0.0177644	0.0105891	0.0158332	0.0972286	0.000305981	0.120258	0.0530458	0.0165481	0.0259551	0.225153	0.145807	0.7673435
14904	-417.7655	-430.4751	12.7096	0.0132238	0.243992	0.756008	0.986776	0.2816777	0.0769803	0.0240386	0.0157124	0.00676022	0.0113006	0.0011697	0.00183652	0.072443	0.0378192	0.0316505	0.0337017	0.04041	0.0389978	0.0113415	0.0292693	0.743948	0.0820907	0.000703309	0.173258	0.089126	0.307549	0.692211	1.44465	3.25151	11.2201	1.748166	0.177607	0.0554613	0.0362511	0.015597	0.0260725	0.00269869	0.00423716	0.167138	0.0872552	0.0730231	0.0777556	0.0932327	0.0899746	0.0261667	0.0675293	0.4334313
14940	-420.7871	-433.2033	12.41613	1.59819e-06	0.0816812	0.918319	0.999998	0.06621404	0.0333655	0.00123026	0.00951208	0.0124077	0.000457788	0.00638332	0.00931858	0.0446673	0.0563647	0.0347253	0.0726419	0.161605	0.0498931	0.0289524	0.0701222	0.098501	0.818389	0.047617	0.0354934	0.145118	0.390094	0.745508	1.34137	2.56349	6.89096	1.395675	0.0563942	0.00207939	0.0160773	0.0209715	0.000773751	0.0107891	0.0157502	0.0754964	0.0952673	0.0586926	0.122779	0.273145	0.0843291	0.0489352	0.11852	0.5916473
14976	-416.4064	-429.1931	12.78673	0.00517924	0.207075	0.792924	0.994821	0.2135324	0.0770622	0.0122092	0.0326561	0.00190349	0.00455247	0.00413263	0.00376415	0.0612954	0.0156448	0.0381928	0.026121	0.0788274	0.0154044	0.0127967	0.0466239	0.0293514	0.313343	0.0173805	0.639925	0.0999542	0.325237	0.704394	1.41966	3.07468	10.0046	1.665259	0.178721	0.0283154	0.0757355	0.00441454	0.010558	0.00958432	0.00872975	0.142155	0.0362831	0.0885761	0.0605793	0.182815	0.0357255	0.0296778	0.108129	0.4311865
15012	-416.2894	-429.4	13.11057	0.0505577	0.314407	0.685593	0.949442	0.5040701	0.0901632	0.0271584	0.0480814	0.0212003	0.00033224	0.0103421	0.0151802	0.08674	0.0967892	0.0458171	0.0247188	0.0732121	0.00450978	0.00627121	0.058311	0.782263	0.0262166	0.00244897	0.189072	0.199433	0.455522	0.782458	1.27802	2.19529	5.01422	1.165788	0.148093	0.0446078	0.0789737	0.0348216	0.000545705	0.0169869	0.0249335	0.142471	0.158977	0.0752547	0.0406007	0.120251	0.00740733	0.0103005	0.095776	0.6088272
15048	-421.5144	-434.0669	12.5525	0.101336	0.359983	0.640017	0.898664	0.8203786	0.0512805	0.00573363	0.0209357	0.0271346	0.000221694	0.0158754	0.011082	0.0492148	0.0160714	0.0350322	0.043556	0.0705829	0.0130281	0.00191484	0.104904	0.176738	0.775839	0.00219342	0.0452296	0.142075	0.386083	0.743108	1.3457	2.59012	7.03855	1.410998	0.10991	0.012289	0.0448718	0.058158	0.000475159	0.0340259	0.0237521	0.105483	0.034446	0.0750849	0.0933541	0.151281	0.0279232	0.0041041	0.224842	0.4665678
15084	-415.7259	-427.8951	12.1692	0.0723933	0.337148	0.662852	0.927607	0.6318205	0.0238388	0.00824093	0.0199351	0.0039655	0.000730999	0.00315288	0.00462711	0.0358298	0.0145251	0.0251732	0.0217492	0.0191494	0.00542605	0.0985153	0.0623035	0.441732	0.454178	0.016043	0.0880471	0.0686894	0.270862	0.665316	1.50305	3.69192	14.5583	1.936494	0.0686674	0.0237379	0.057423	0.0114226	0.00210564	0.00908184	0.0133284	0.103208	0.0418395	0.0725111	0.0626485	0.0551596	0.0156297	0.283772	0.179465	0.3471629
15120	-420.692	-433.6863	12.99424	0.0537763	0.318197	0.681803	0.946224	0.5224312	0.150161	0.0194571	0.0953912	0.0229951	0.0125353	0.0142816	0.0245574	0.0965906	0.0272061	0.110609	0.0120664	0.0265986	0.040511	0.125203	0.019987	0.363453	0.450667	0.104877	0.0810039	0.202221	0.458616	0.784113	1.27533	2.18047	4.9451	1.155751	0.188137	0.0243777	0.119515	0.0288104	0.0157054	0.0178934	0.0307678	0.121018	0.0340864	0.138582	0.0151179	0.0333253	0.050756	0.156866	0.0250416	0.798151
15156	-420.6934	-431.8391	11.14565	0.188927	0.40646	0.59354	0.811074	1.678674	0.023844	0.00649872	0.0245753	0.00453561	0.000406448	0.0053882	0.0162297	0.0465263	0.0180621	0.0643303	0.0135194	0.00866874	0.0109381	0.0431616	0.00683954	0.597573	0.245914	0.0393674	0.117146	0.0720958	0.277332	0.670234	1.49202	3.60579	13.8704	1.901497	0.0812335	0.0221403	0.0837251	0.0154523	0.00138472	0.0183569	0.0552924	0.158509	0.0615352	0.219165	0.0460589	0.0295333	0.0372648	0.147046	0.0233015	0.293524
15192	-416.2083	-428.63	12.42171	3.62985e-05	0.107916	0.892084	0.999964	0.09110513	0.061584	0.0254031	0.0293047	0.000200041	0.00569541	0.00101574	0.00535309	0.0365025	0.0191216	0.0201014	0.0310303	0.0557981	0.00200701	0.019618	0.0405243	0.645296	0.196616	0.000453983	0.157633	0.105989	0.33467	0.710705	1.40705	2.98802	9.43496	1.622872	0.174331	0.0719105	0.0829552	0.000566271	0.0161225	0.00287533	0.0151534	0.103331	0.0541292	0.0569028	0.0878401	0.157952	0.00568139	0.0555343	0.114715	0.3532594
15228	-415.3885	-427.9625	12.57402	3.35244e-05	0.107052	0.892948	0.999966	0.09025126	0.147946	0.0394289	0.0459794	0.00044297	0.00707509	0.000258759	0.000738929	0.0430332	0.0281993	0.0302267	0.0388365	0.108919	0.00316023	0.00287592	0.0641867	0.219312	0.335352	0.00962089	0.435715	0.123798	0.361006	0.7277	1.37419	2.77004	8.07769	1.510567	0.263574	0.0702447	0.0819147	0.000789176	0.0126046	0.000460993	0.00131644	0.0766659	0.0502386	0.0538505	0.0691893	0.194045	0.00563012	0.0051236	0.114352	0.5613077
15264	-421.9033	-434.8472	12.94393	0.0227709	0.269837	0.730163	0.977229	0.3441437	0.0719362	0.0055141	0.0343993	0.00343538	0.00520985	0.00262054	0.0210078	0.0465604	0.0576184	0.0712222	0.0258008	0.0053281	0.0201751	0.0964556	0.00776874	0.498598	0.278528	0.159788	0.0630854	0.127137	0.365722	0.730653	1.36864	2.73432	7.86555	1.491324	0.151428	0.0116074	0.0724115	0.00723159	0.0109669	0.00551632	0.0442221	0.0980111	0.121288	0.149925	0.0543115	0.0112158	0.0424692	0.203042	0.0163534	0.4750526
15300	-417.9844	-430.6752	12.69086	0.00450711	0.202333	0.797667	0.995493	0.2060537	0.0429791	0.052013	0.0648971	0.06705	0.00262687	0.0214567	0.00647348	0.15975	0.125762	0.482688	0.0496602	0.0542108	0.136084	0.29574	0.0942487	0.433657	0.394541	0.0156946	0.156107	0.405355	0.643784	0.871627	1.14728	1.55332	2.46697	0.6529258	0.0259592	0.0314157	0.0391976	0.0404979	0.00158662	0.0129598	0.00390996	0.0964886	0.0759595	0.291542	0.0299946	0.0327431	0.0821943	0.178626	0.0569258	1.65564
15336	-412.813	-425.627	12.814	0.0671931	0.332288	0.667712	0.932807	0.6005746	0.14984	0.0907755	0.0908185	0.0222634	0.00246191	0.0145253	0.00443567	0.0141492	0.0111672	0.0966019	0.0559988	0.0400724	0.0371491	0.14436	0.0365844	0.862865	0.0758648	0.00484367	0.0564268	0.178677	0.431749	0.769483	1.29957	2.31616	5.5967	1.245252	0.184713	0.111902	0.111955	0.0274449	0.00303488	0.0179058	0.00546802	0.0174423	0.0137662	0.119085	0.0690318	0.0493987	0.0457951	0.177958	0.0450989	0.8112031
15372	-412.7571	-424.7089	11.95179	7.33207e-09	0.057169	0.942831	1	0.04468962	0.101954	0.0613246	0.119866	0.00671675	0.000204584	0.00846609	0.00453832	0.0346117	0.0563238	0.18276	0.0119207	0.046776	0.0684976	0.100693	0.0681388	0.366231	0.308791	0.078737	0.246241	0.177427	0.430273	0.768661	1.30096	2.3241	5.63613	1.250329	0.116814	0.0702626	0.137336	0.00769571	0.000234402	0.00970001	0.00519977	0.0396563	0.0645329	0.209397	0.0136582	0.0535935	0.0784811	0.115369	0.07807	0.8727917
15408	-419.1866	-432.1336	12.94694	7.91444e-05	0.117144	0.882856	0.999921	0.10038	0.101415	0.0262023	0.0395306	0.00201011	0.00186392	0.00874347	0.00107183	0.0702817	0.0519399	0.107096	0.0236423	0.00942328	0.0509787	0.124597	0.173132	0.0723792	0.846994	0.0647283	0.0158989	0.219792	0.477637	0.794117	1.25926	2.09364	4.54975	1.095502	0.128061	0.0330868	0.049917	0.00253825	0.00235364	0.0110407	0.00135344	0.0887476	0.0655867	0.135235	0.0298541	0.0118992	0.0643729	0.157333	0.218621	0.7919277
15444	-428.1833	-439.7436	11.56031	0.185124	0.404845	0.595155	0.814876	1.627231	0.18301	0.0943373	0.0298988	0.0655363	0.000718458	0.0155853	0.0371255	0.061836	0.280741	0.145261	0.0317971	0.0500468	0.288069	0.00606374	0.137751	0.749077	0.163474	0.0709643	0.0164852	0.311785	0.566437	0.837506	1.19402	1.76542	3.20734	0.8426945	0.128178	0.0660729	0.0209408	0.0459009	0.000503201	0.0109158	0.0260023	0.0433093	0.196628	0.101739	0.0222703	0.0350523	0.20176	0.00424698	0.0964796	1.427776
15480	-418.9676	-431.8772	12.90962	0.00128722	0.166524	0.833476	0.998713	0.156126	0.069232	0.00751539	0.0147728	0.0183186	0.000240328	0.00886411	0.00103627	0.0555875	0.0629109	0.105017	0.0153886	0.0308228	0.100279	0.121566	0.030589	0.0154473	0.756578	0.0956364	0.132339	0.135353	0.377063	0.737648	1.35566	2.65208	7.38811	1.446045	0.107815	0.0117037	0.0230055	0.0285275	0.000374261	0.013804	0.00161378	0.086566	0.0979707	0.163542	0.0239645	0.0480001	0.156164	0.189314	0.0476361	0.6421397
15516	-420.1857	-430.9617	10.77601	5.53907e-16	0.0295084	0.970493	0.999998	0.02217126	0.0536948	0.0210152	0.0130498	0.00472003	0.00270472	0.00758288	0.013807	0.0673207	0.0520312	0.0468331	0.00283806	0.0256348	0.0256691	0.0481454	0.00821104	0.0420701	0.452776	0.144752	0.360403	0.120109	0.355718	0.724358	1.38053	2.81122	8.3258	1.532443	0.136539	0.0534387	0.0331837	0.0120024	0.00687773	0.0192822	0.0351092	0.171187	0.132308	0.11909	0.00721679	0.0651858	0.0652729	0.122427	0.0208795	0.3932577
15552	-419.9866	-432.4046	12.41793	0.000106499	0.121059	0.878941	0.999894	0.1044068	0.0369909	0.00291051	0.0126009	0.000811551	0.00544554	0.00491582	0.0144003	0.0411412	0.0462164	0.137232	0.0106125	0.0264684	0.0473507	0.0481596	0.0368068	0.187235	0.271478	0.118514	0.422773	0.0861764	0.302542	0.688676	1.45206	3.30532	11.6041	1.772501	0.0783599	0.0061655	0.0266933	0.00171916	0.0115356	0.0104135	0.030505	0.0871518	0.097903	0.290708	0.022481	0.0560696	0.100306	0.102019	0.0779701	0.4720635
15588	-415.571	-426.7066	11.13561	3.12922e-14	0.0335338	0.966464	1	0.02533916	0.0776486	0.0129724	0.0296528	0.000373417	0.00446816	0.00540589	0.00403901	0.104752	0.060033	0.0655761	0.0313647	0.00156654	0.0520907	0.0515815	0.00508519	0.0923407	0.736683	0.0723596	0.0986169	0.138778	0.381687	0.740458	1.35052	2.61995	7.20577	1.427976	0.153271	0.0256062	0.0585319	0.000737089	0.00881972	0.0106707	0.00797264	0.20677	0.1185	0.129441	0.0619111	0.00309221	0.102822	0.101817	0.0100377	0.5066097
15624	-413.6368	-426.5797	12.94285	3.40393e-05	0.107217	0.892783	0.999966	0.09041376	0.128531	0.050046	0.0793013	0.00111887	0.00231425	0.00601982	0.00186101	0.144395	0.0404486	0.124727	0.0929609	0.033058	0.0831916	0.0805037	0.00685946	0.47467	0.355342	0.0603289	0.10966	0.265327	0.523573	0.817196	1.2237	1.90995	3.76893	0.9593609	0.146836	0.0571733	0.0905952	0.00127821	0.00264383	0.00687715	0.00212605	0.16496	0.0462092	0.14249	0.1062	0.037766	0.0950395	0.0919687	0.00783637	0.8753372
15660	-415.6832	-428.6365	12.95324	0.0376611	0.297002	0.702998	0.962339	0.431011	0.0971315	0.0236373	0.033522	0.0180878	0.00340725	0.00878226	0.0142891	0.027828	0.0470435	0.0770523	0.0300117	0.0920432	0.186569	0.0481277	0.0352482	0.672641	0.304404	0.000451674	0.0225043	0.160227	0.409399	0.756828	1.3213	2.4426	6.24116	1.324059	0.130767	0.0318227	0.0451304	0.0243515	0.00458716	0.0118235	0.0192373	0.0374646	0.0633344	0.103735	0.0404045	0.123917	0.251176	0.064794	0.0474544	0.7427807
15696	-417.1848	-429.31	12.12515	0.084172	0.347199	0.652801	0.915828	0.7052287	0.291634	0.091593	0.220272	0.0448038	0.000431061	0.0179617	0.0158243	0.0410513	0.0202241	0.242194	0.0384072	0.0774236	0.447869	0.0614704	0.159165	0.836524	0.0683659	0.0167395	0.0783705	0.387437	0.629745	0.865651	1.1552	1.58795	2.58107	0.6856162	0.164735	0.051738	0.124425	0.0253083	0.000243493	0.010146	0.00893867	0.0231886	0.011424	0.136808	0.021695	0.0437341	0.252987	0.0347226	0.0899074	1.770325
15732	-414.4319	-426.4601	12.02826	5.71992e-09	0.0563809	0.943619	1	0.04402296	0.101403	0.0178253	0.0276753	0.0324843	0.00357425	0.00372358	0.00118526	0.0663439	0.0477193	0.0454021	0.00587471	0.0250611	0.111914	0.0106868	0.0259962	0.230529	0.713726	0.0055262	0.0502185	0.156287	0.404458	0.753966	1.32632	2.47244	6.39849	1.342061	0.192463	0.0338324	0.0525279	0.0616555	0.00678394	0.00706738	0.00224963	0.125921	0.0905714	0.0861735	0.0111502	0.0475661	0.212413	0.0202836	0.0493409	0.5268688
15768	-412.1301	-424.1599	12.0298	9.99993e-08	0.0669762	0.933024	1	0.05311496	0.0840268	0.00447674	0.0418376	0.00133543	0.00655824	0.00263484	0.00425974	0.0825176	0.0455815	0.0120723	0.0556793	0.0333764	0.0452943	0.0775824	0.0314584	0.00121874	0.4649	0.0599136	0.473968	0.114877	0.348076	0.719467	1.38992	2.87294	8.70494	1.564642	0.158934	0.00846757	0.0791343	0.00252592	0.0124047	0.00498371	0.00805713	0.156079	0.0862156	0.0228343	0.105315	0.0631302	0.0856724	0.146744	0.0595024	0.5286917
15804	-412.8123	-425.9955	13.18318	0.00345734	0.193754	0.806246	0.996543	0.193102	0.13207	0.00478248	0.0588875	0.000680031	2.12332e-05	0.0252167	0.00895698	0.0685523	0.0311592	0.155772	0.0139276	0.0599826	0.168913	0.0837553	0.0329995	0.144622	0.70261	0.0830664	0.0697021	0.21909	0.476892	0.79373	1.25987	2.09691	4.56433	1.097816	0.156171	0.00565521	0.0696335	0.000804127	2.51079e-05	0.0298183	0.0105915	0.081062	0.0368452	0.184199	0.0164691	0.0709285	0.199737	0.0990393	0.0390213	0.8456771
15840	-412.0332	-423.8914	11.85829	5.728e-05	0.113142	0.886858	0.999943	0.09632141	0.0417181	0.00913158	0.0150601	0.00686073	0.00105592	0.00129242	0.000909689	0.0378975	0.00737817	0.00163755	0.032064	0.0129698	0.00826701	0.0431416	0.0208229	0.0198526	0.649479	0.067691	0.262978	0.0573827	0.248116	0.647356	1.54474	4.03038	17.4268	2.066539	0.173675	0.0380155	0.0626961	0.0285617	0.0043959	0.00538046	0.00378711	0.15777	0.0307159	0.00681727	0.133485	0.0539942	0.0344162	0.179602	0.0866874	0.240207
15876	-423.3093	-436.1657	12.85646	0.0183296	0.259096	0.740903	0.981671	0.3162818	0.0741843	0.0741058	0.10211	0.0231222	0.00540965	0.00744123	0.0196668	0.150198	0.25872	0.0652379	0.0352288	0.0264412	0.112806	0.063403	0.0883059	0.902844	0.0269993	0.0170685	0.0530887	0.19605	0.451737	0.780424	1.28135	2.21368	5.10075	1.178159	0.0670513	0.0669804	0.0922919	0.0208989	0.0048895	0.00672574	0.0177758	0.135756	0.233844	0.0589651	0.0318415	0.0238988	0.10196	0.0573067	0.0798152	1.106381
15912	-418.0212	-430.7921	12.77089	0.00266145	0.185854	0.814146	0.997338	0.1817734	0.130749	0.0265481	0.0527074	0.0217963	0.00602832	0.00759863	0.0385712	0.0826034	0.00967689	0.157672	0.0406334	0.00397325	0.180015	0.0337428	0.0820057	0.13074	0.727635	0.00893842	0.132686	0.130358	0.370212	0.73344	1.36344	2.70115	7.67118	1.473231	0.149544	0.0303642	0.0602838	0.0249294	0.00689486	0.00869089	0.0441155	0.0944772	0.0110679	0.180336	0.0464742	0.00454438	0.205891	0.0385932	0.0937936	0.8743211
15948	-412.7606	-425.2095	12.4489	3.40017e-05	0.107205	0.892795	0.999966	0.09040196	0.0504101	0.0150508	0.0320271	0.00582066	0.000389415	0.00454037	0.0102126	0.0836978	0.0240566	0.0451856	0.0294905	0.0171305	0.0822142	0.0461602	0.00963043	0.326102	0.341084	0.0534374	0.279377	0.103541	0.330877	0.708182	1.41207	3.02227	9.65805	1.63977	0.110544	0.0330049	0.0702323	0.0127641	0.000853949	0.00995659	0.0223951	0.183541	0.0527538	0.0990875	0.0646698	0.0375654	0.180288	0.101225	0.0211186	0.4560169
15984	-414.9207	-427.6801	12.75937	0.11909	0.371481	0.62852	0.88091	0.9524994	0.109852	0.0259357	0.0463792	0.00251793	0.00183474	0.013085	0.0284462	0.11978	0.0361899	0.122926	0.0515235	0.0211697	0.14377	0.0558188	0.0103618	0.735485	0.165451	0.0300354	0.069029	0.269449	0.527524	0.819114	1.22083	1.89565	3.71128	0.9482153	0.139126	0.032847	0.0587382	0.00318891	0.00232366	0.0165719	0.0360265	0.151699	0.0458337	0.155683	0.0652534	0.026811	0.182081	0.0706934	0.013123	0.7895909
16020	-411.7622	-424.4514	12.68919	0.037434	0.296657	0.703343	0.962566	0.4297211	0.166023	0.0163456	0.0859625	0.00562699	0.000176429	0.00707972	0.0054412	0.0784321	0.0189952	0.0687032	0.0289782	0.00893771	0.205571	0.0567114	0.11094	0.763436	0.0608902	0.00330747	0.172366	0.125956	0.364062	0.729616	1.37058	2.74679	7.93927	1.498069	0.192173	0.0189202	0.0995023	0.0065133	0.000204218	0.00819484	0.00629824	0.0907859	0.0219871	0.0795246	0.0335426	0.0103455	0.23795	0.065644	0.128414	0.8639241
16056	-417.1473	-428.5645	11.41715	0.00726172	0.219355	0.780645	0.992738	0.2340887	0.0227042	0.00629167	0.00912727	0.00217666	0.000201096	0.00105378	0.000822149	0.00553395	0.0123954	0.00475216	0.00407775	0.0161594	0.0206076	0.000732118	0.00133239	0.533897	0.17577	0.0184317	0.271901	0.0412963	0.211337	0.615751	1.62403	4.73177	24.2153	2.304409	0.210287	0.0582737	0.0845372	0.0201603	0.00186256	0.00976016	0.00761478	0.0512558	0.114807	0.0440147	0.0377683	0.149669	0.190868	0.00678092	0.0123407	0.1079675
16092	-414.2743	-426.9204	12.6461	0.0495084	0.31313	0.68687	0.950492	0.4981055	0.0617445	0.0300807	0.0222001	0.00673482	0.0020506	0.00982122	0.00748475	0.0274775	0.0392911	0.0384455	0.0393812	0.0793199	0.14851	0.0194241	0.0678768	0.807964	0.0674203	0.0382866	0.0863291	0.103608	0.330982	0.708252	1.41193	3.02131	9.65177	1.6393	0.102935	0.0501477	0.0370099	0.0112276	0.00341856	0.016373	0.0124778	0.0458079	0.0655023	0.0640926	0.0656525	0.132234	0.247582	0.032382	0.113158	0.5998428
16128	-413.6231	-426.1687	12.54562	0.0234441	0.271323	0.728677	0.976556	0.3482463	0.113095	0.0165684	0.0614496	0.00288753	0.000851006	0.00383327	0.00194724	0.0334042	0.154011	0.0479204	0.0368305	0.0223498	0.0775339	0.0262973	0.0334126	0.895377	0.0260855	0.0151106	0.0634267	0.0765342	0.285531	0.676354	1.47852	3.50224	13.0661	1.8583	0.178837	0.0261995	0.0971702	0.00456605	0.00134569	0.00606153	0.00307916	0.0528221	0.243537	0.0757764	0.05824	0.0353417	0.122604	0.0415838	0.0528353	0.6323919
16164	-423.3013	-436.1538	12.85249	0.0286907	0.281916	0.718084	0.971309	0.3794673	0.1902	0.0518276	0.144337	0.000617217	0.00170375	0.0161876	0.00386053	0.0232295	0.0510425	0.166146	0.023408	0.0944379	0.1535	0.0884363	0.0767313	0.358738	0.329319	0.00421348	0.30773	0.200367	0.456561	0.783015	1.27712	2.19029	4.99084	1.162409	0.175193	0.0477381	0.132948	0.000568515	0.00156931	0.0149104	0.00355591	0.0213965	0.047015	0.153036	0.021561	0.0869862	0.141388	0.0814581	0.0706768	1.085665
16200	-418.2955	-430.9036	12.60812	0.0273013	0.279265	0.720735	0.972699	0.3713092	0.0420138	0.0163932	0.0452417	0.0335286	0.000202709	0.00753587	0.00196162	0.0134026	0.00385476	0.0653306	0.0237426	0.033673	0.086205	0.0217206	0.0274077	0.464338	0.159289	0.000805204	0.375568	0.0834727	0.297875	0.685344	1.45912	3.35711	11.98	1.795551	0.0995083	0.0388268	0.107153	0.0794112	0.000480109	0.0178484	0.00464602	0.0317436	0.00912987	0.154733	0.0562334	0.0797534	0.204174	0.0514445	0.0649142	0.4222144
16236	-414.9337	-428.1093	13.17563	0.0346041	0.292206	0.707794	0.965396	0.4136038	0.076999	0.0477005	0.141361	0.0366225	0.000822388	0.00628238	0.00660026	0.204906	0.0148916	0.0801904	0.0529211	0.00545461	0.173783	0.0353271	0.0243781	0.890376	0.00600099	0.0612473	0.0423762	0.255262	0.51379	0.812401	1.23092	1.94632	3.91754	0.9873243	0.0847783	0.0525197	0.155643	0.0403225	0.000905474	0.00691709	0.00726709	0.225607	0.0163961	0.088292	0.0582678	0.0060057	0.191341	0.0388962	0.026841	0.9082401
16272	-417.0929	-429.9651	12.87216	0.064313	0.329466	0.670534	0.935687	0.5835272	0.152215	0.0522421	0.14131	0.0451446	0.00533116	0.00557781	0.0166424	0.178059	0.00702125	0.101515	0.150549	0.00846002	0.156974	0.0369599	0.00879891	0.931416	0.0517537	0.0120669	0.00476313	0.262303	0.520654	0.815772	1.22583	1.92066	3.81238	0.9676496	0.142684	0.0489708	0.132461	0.0423177	0.00499734	0.00522854	0.0156003	0.16691	0.0065816	0.0951583	0.141122	0.00793027	0.147145	0.0346455	0.00824794	1.0668
16308	-419.5953	-432.5205	12.92519	0.0332578	0.28999	0.71001	0.966742	0.405897	0.063065	0.0114079	0.0208019	0.0121703	0.000847561	0.00781138	0.0448057	0.0581331	0.041899	0.064386	0.0206269	0.0107594	0.0797028	0.0361296	0.00147932	0.726592	0.14609	0.0386072	0.0887107	0.132289	0.372876	0.735083	1.36039	2.68185	7.55921	1.462599	0.133041	0.024066	0.0438835	0.0256743	0.00178801	0.0164788	0.0945216	0.122637	0.0883897	0.135828	0.0435143	0.0226979	0.16814	0.0762186	0.00312077	0.4740259
16344	-417.0613	-427.9798	10.91847	2.561e-14	0.0333085	0.966693	0.999998	0.02516093	0.0771101	0.0877355	0.0551783	0.00182244	0.00237265	0.00841394	0.0193319	0.0699962	0.121175	0.00190084	0.168102	0.0570806	0.0299864	0.0610571	0.0786243	0.0732628	0.0920191	0.0204444	0.814274	0.13052	0.370436	0.733578	1.36318	2.69952	7.66167	1.472334	0.09181	0.104461	0.0656973	0.00216986	0.00282497	0.0100179	0.0230172	0.08334	0.144275	0.00226321	0.200148	0.0679623	0.0357029	0.0726968	0.0936129	0.8398873
16380	-414.4657	-426.7699	12.30416	3.57913e-06	0.0871995	0.9128	0.999996	0.07128121	0.0927476	0.0267014	0.0430916	0.00324117	0.00520868	0.00267645	0.00262609	0.0295893	0.00779268	0.00238431	0.0441226	0.00482667	0.0264571	0.0188018	0.0388804	0.0432152	0.671154	0.0283779	0.257253	0.119755	0.355207	0.724033	1.38115	2.81526	8.35038	1.534574	0.26564	0.0764759	0.123419	0.0092831	0.0149183	0.00766567	0.00752142	0.0847472	0.0223191	0.00682895	0.126372	0.0138242	0.0757762	0.0538506	0.111358	0.3491477
16416	-421.439	-434.2572	12.81821	0.0719447	0.33674	0.66326	0.928055	0.6290999	0.139241	0.0858808	0.039578	0.0273037	0.0195692	0.0364623	0.0220694	0.201381	0.00395831	0.20925	0.383028	0.103845	0.00472432	0.0818472	0.0358024	0.596887	0.229731	0.058821	0.114562	0.444118	0.673107	0.883823	1.13145	1.48565	2.25165	0.58689	0.0998904	0.06161	0.0283929	0.0195874	0.0140388	0.0261577	0.0158324	0.144469	0.00283966	0.150114	0.274781	0.0744977	0.00338918	0.0587164	0.0256843	1.393942
16452	-417.2485	-429.3526	12.10411	3.51931e-07	0.0729605	0.92704	1	0.05837654	0.229338	0.0270234	0.0696176	0.00717507	0.0113374	0.00592682	0.0302329	0.0563078	0.0992928	0.0195175	0.147285	0.0108029	0.0221206	0.0409349	0.0843156	0.303293	0.400667	0.0359296	0.260111	0.141015	0.384676	0.742262	1.34723	2.59959	7.09144	1.416411	0.266292	0.0313778	0.0808353	0.00833121	0.0131643	0.00688183	0.0351044	0.0653808	0.115292	0.0226624	0.171017	0.0125436	0.025685	0.0475309	0.0979016	0.8612277
16488	-411.3118	-423.1834	11.87164	5.25312e-07	0.0750885	0.924912	0.999999	0.06027017	0.056821	0.000878153	0.0202475	0.000117408	0.000213829	0.00263096	0.00544292	0.0655298	0.0218443	0.0344854	0.0797889	0.0388256	0.0240494	0.0311338	0.00459527	0.740531	0.17532	0.0018108	0.0823382	0.0795243	0.290918	0.680309	1.46992	3.43739	12.5748	1.830588	0.146975	0.00227145	0.0523727	0.00030369	0.000553095	0.0068053	0.0140788	0.169501	0.056503	0.0892006	0.206384	0.100427	0.0622068	0.0805315	0.0118862	0.3866042
16524	-413.2761	-426.1201	12.84401	0.00122306	0.165294	0.834706	0.998777	0.1545811	0.0939174	0.0326068	0.0374592	0.00177849	0.00517987	0.00688022	0.00372646	0.122873	0.0459078	0.0822679	0.148363	0.0810467	0.0252977	0.0547221	0.0140458	0.37389	0.305587	0.0101272	0.310396	0.135803	0.377674	0.738021	1.35498	2.64778	7.36361	1.443644	0.124217	0.0431266	0.0495445	0.00235227	0.00685102	0.00909995	0.00492871	0.162515	0.0607188	0.108809	0.196229	0.107194	0.0334593	0.0723768	0.0185774	0.7560726
