Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
13500	-418.9254	-431.9685	13.04311	0.00164965	0.172726	0.827274	0.99835	0.164063	0.135074	0.0732774	0.122819	0.0102074	0.00763299	0.0157694	0.0228922	0.0234613	0.0271414	0.0974756	0.0915594	0.0420318	0.0731937	0.228823	0.0797792	0.225858	0.512505	0.107974	0.153664	0.249572	0.508173	0.809619	1.23515	1.96784	4.00685	1.003624	0.128503	0.0697124	0.116844	0.00971077	0.00726164	0.0150023	0.0217785	0.0223199	0.0258209	0.0927334	0.087105	0.0399869	0.0696329	0.217691	0.075898	1.051138
13536	-419.3513	-431.1524	11.80105	0.167751	0.397122	0.602878	0.832249	1.413218	0.139428	0.01467	0.0805712	0.00287141	0.0106054	0.0134776	0.00845353	0.0804413	0.0255566	0.0297094	0.141045	0.0245474	0.0777794	0.165382	0.0251702	0.866676	0.0596411	0.0425969	0.0310856	0.138231	0.380953	0.740013	1.35133	2.625	7.23426	1.430829	0.166043	0.0174703	0.0959514	0.00341953	0.0126299	0.0160504	0.0100672	0.0957967	0.030435	0.0353806	0.167969	0.0292332	0.0926267	0.196952	0.0299749	0.8397085
13572	-416.3479	-427.1654	10.81754	4.7566e-11	0.044479	0.955521	1	0.03413764	0.054099	0.0126917	0.0493534	0.0100507	2.21702e-05	0.00176813	0.000243227	0.0115206	0.0131909	0.0435289	0.00606539	0.00409642	0.0234045	0.00932302	0.00336524	0.0256842	0.797103	0.0651507	0.112062	0.0627863	0.259248	0.656281	1.52374	3.85731	15.927	2.001468	0.222883	0.0522888	0.203332	0.041408	9.13393e-05	0.00728456	0.00100207	0.047464	0.0543456	0.179335	0.0249889	0.0168769	0.0964245	0.0384101	0.0138645	0.2427234
13608	-411.3934	-423.9059	12.51251	0.0468639	0.309816	0.690184	0.953136	0.4831069	0.0549184	0.0233254	0.0753029	0.00926108	0.00238273	0.00509497	0.00110877	0.0355635	0.00782729	0.0534101	0.0103094	0.0212877	0.0395066	0.00360808	0.026302	0.8957	0.0497517	0.0436354	0.0109127	0.0872378	0.304354	0.68996	1.44936	3.28565	11.4629	1.76365	0.148746	0.0631767	0.203957	0.0250836	0.00645361	0.0137997	0.00300309	0.0963236	0.0212002	0.144661	0.027923	0.0576575	0.107003	0.00977245	0.0712388	0.369209
13644	-416.9493	-429.6922	12.74288	0.0861067	0.34874	0.65126	0.913893	0.717685	0.0706054	0.0226638	0.0772532	0.0198387	0.00656826	0.0197153	0.015088	0.152831	0.036028	0.0263958	0.167468	0.00843546	0.0474422	0.219752	0.0574207	0.703213	0.111747	0.128369	0.0566705	0.226037	0.484208	0.797509	1.2539	2.06523	4.42406	1.075245	0.0745171	0.0239194	0.0815332	0.0209378	0.00693216	0.0208076	0.0159239	0.161299	0.0380241	0.0278582	0.176746	0.0089028	0.0500706	0.231926	0.0606019	0.947506
13680	-414.9565	-428.0968	13.14025	0.0453665	0.307873	0.692127	0.954634	0.4746296	0.0915684	0.024695	0.0639757	0.0319254	0.00168779	0.0069385	0.0157267	0.0746088	0.0705731	0.139103	0.00380952	0.090264	0.0888591	0.037506	0.066771	0.869158	0.031012	0.043551	0.0562787	0.234138	0.492595	0.801794	1.2472	2.03006	4.27098	1.049782	0.113326	0.0305627	0.0791767	0.0395111	0.00208882	0.00858712	0.0194634	0.0923362	0.0873416	0.172155	0.00471468	0.111711	0.109972	0.0464176	0.0826361	0.8080124
13716	-415.7534	-426.4252	10.67186	1.00336e-10	0.0459989	0.954001	1	0.03538125	0.0651773	0.00462864	0.0322043	0.0103302	0.000639597	0.00332053	0.000980747	0.0164328	0.00980198	0.0015158	0.0227333	0.00795485	0.0268178	0.0488845	0.0107703	0.0228618	0.831286	0.00451952	0.141333	0.0453512	0.221215	0.624589	1.60105	4.52048	22.0501	2.236682	0.248586	0.0176536	0.122827	0.0393991	0.00243942	0.0126645	0.00374056	0.0626745	0.0373847	0.00578124	0.0867045	0.0303397	0.102283	0.186445	0.0410777	0.2621924
13752	-419.2793	-431.9339	12.65458	7.80136e-06	0.0932575	0.906743	0.999992	0.07694377	0.0912961	0.0667994	0.0891773	7.67611e-05	0.0081967	0.000993506	0.00012195	0.156388	0.030283	0.117152	0.0193613	0.0177352	0.0878271	0.093489	0.036029	0.214484	0.612945	0.0317551	0.140816	0.198848	0.45487	0.782109	1.27859	2.19843	5.02897	1.167912	0.11203	0.0819699	0.10943	9.41939e-05	0.0100582	0.00121914	0.000149646	0.191905	0.0371604	0.143757	0.0237583	0.021763	0.107773	0.114721	0.0442114	0.8149265
13788	-421.402	-433.3783	11.97638	3.715e-08	0.0628984	0.937102	1	0.04958236	0.0371022	0.151311	0.0343801	1.63985e-06	0.00937589	0.0163815	0.00134229	0.193917	0.0598517	0.237697	0.00422214	0.0797509	0.0569363	0.0474091	0.0616768	0.276009	0.522091	0.0601064	0.141793	0.179447	0.432657	0.769987	1.29872	2.3113	5.57266	1.24214	0.0374257	0.152631	0.0346798	1.65414e-06	0.00945764	0.0165243	0.00135399	0.195608	0.0603736	0.23977	0.00425896	0.0804462	0.0574327	0.0478225	0.0622146	0.9913564
13824	-415.6453	-427.1804	11.53516	2.34564e-10	0.0478565	0.952143	1	0.03690856	0.114033	0.0311517	0.105159	7.12621e-07	0.00361773	0.00935646	0.0133342	0.0511813	0.000461609	0.144061	0.00933497	0.0312835	0.030908	0.0509089	0.0414341	0.0553855	0.578829	0.101533	0.264252	0.113839	0.346538	0.718473	1.39184	2.88569	8.78434	1.571207	0.179234	0.0489632	0.165285	1.12007e-06	0.00568623	0.0147062	0.0209582	0.0804451	0.000725543	0.226431	0.0146724	0.0491703	0.0485802	0.080017	0.0651248	0.6362262
13860	-420.8499	-433.1151	12.26518	1.03785e-05	0.0956833	0.904317	0.99999	0.0792415	0.112399	0.0433714	0.0415166	1.17371e-08	0.00173014	0.000922394	0.00967556	0.175255	0.00731541	0.158371	0.0161543	0.0408404	0.103887	0.0173957	0.0392725	0.343273	0.38351	0.0995873	0.17363	0.106894	0.33606	0.711624	1.40524	2.97566	9.3551	1.616726	0.146333	0.0564654	0.0540505	1.52806e-08	0.00225248	0.00120087	0.0125966	0.228164	0.00952394	0.206184	0.0210313	0.0531703	0.135251	0.0226475	0.051129	0.7681069
13896	-413.7684	-425.8164	12.048	1.15582e-08	0.0586707	0.941329	1	0.04596417	0.122727	0.0445019	0.0161209	5.785e-07	0.000200076	0.00841223	0.00914387	0.0640992	0.0603312	0.092673	0.0281561	0.0157801	0.0527429	0.0024011	0.0600415	0.0210151	0.892015	0.0860403	0.000929708	0.151056	0.397799	0.750071	1.33321	2.51383	6.62007	1.366676	0.212577	0.0770821	0.0279231	1.00202e-06	0.000346554	0.0145709	0.0158381	0.111027	0.1045	0.160519	0.0487693	0.0273328	0.0913563	0.00415896	0.103998	0.5773318
13932	-419.5973	-431.2004	11.60313	4.48561e-05	0.110283	0.889717	0.999955	0.09345632	0.0606619	0.0096122	0.0170998	0.00902545	0.0034414	0.000963415	4.67308e-05	0.000445558	0.0181989	0.0153181	0.0379483	0.0116892	0.000577269	0.0444573	0.0147624	0.175945	0.464102	0.0133325	0.346621	0.0410364	0.210688	0.61516	1.62559	4.74636	24.3686	2.308973	0.248362	0.0393543	0.07001	0.036952	0.0140898	0.00394441	0.000191325	0.00182421	0.0745098	0.0627152	0.155368	0.0478579	0.00236346	0.182017	0.0604403	0.2442478
13968	-412.4419	-425.3228	12.88095	0.0772216	0.341417	0.658583	0.922779	0.6614367	0.0852429	0.0315403	0.0734241	0.00280672	0.000849844	0.0255677	5.5069e-05	0.196275	0.0780944	0.20199	0.0624141	0.10427	0.118884	0.00564111	0.0753197	0.905088	0.0247464	0.0247202	0.045445	0.295512	0.551821	0.830703	1.2038	1.81218	3.38396	0.8814538	0.080238	0.0296884	0.0691131	0.00264193	0.000799947	0.0240666	5.18357e-05	0.184751	0.0735092	0.190131	0.0587495	0.098148	0.111904	0.0053099	0.0708974	1.062376
14004	-413.0184	-425.6763	12.65784	0.0617878	0.326907	0.673093	0.938212	0.5687168	0.0794879	0.0365938	0.0387389	0.000517244	0.0017072	0.0182393	0.00100481	0.0568762	0.00599033	0.0947673	0.010334	0.0306331	0.0893884	0.0197917	0.0391822	0.798086	0.109969	0.0580861	0.0338598	0.113692	0.346319	0.718332	1.39211	2.88751	8.79572	1.572143	0.151911	0.0699352	0.0740348	0.000988517	0.00326267	0.0348576	0.00192031	0.108697	0.0114483	0.181112	0.0197495	0.0585437	0.170832	0.0378244	0.0748821	0.5232524
14040	-418.4014	-431.1387	12.73739	0.0913287	0.352764	0.647236	0.908671	0.7519348	0.0277	0.0269451	0.0216833	0.0229728	0.00688676	0.0139896	0.00589831	0.07063	0.0882513	0.143374	0.0344993	0.0833689	0.0168506	0.06184	0.0448825	0.623275	0.330639	0.00780339	0.038283	0.176747	0.429469	0.768213	1.30172	2.32846	5.6578	1.253104	0.0413573	0.0402303	0.0323742	0.0342994	0.0102822	0.0208871	0.00880645	0.105454	0.131763	0.214063	0.051509	0.124473	0.0251587	0.0923299	0.0670115	0.669772
14076	-423.9293	-436.8634	12.93407	0.0288967	0.2823	0.7177	0.971103	0.3806716	0.126525	0.00886583	0.16094	0.0845643	0.00267963	0.0251947	0.00117471	0.129065	0.166082	0.201091	0.125616	0.00673536	0.0455507	0.0297077	0.177672	0.761784	0.143721	0.0611101	0.0333844	0.31214	0.566752	0.837651	1.19381	1.76444	3.20369	0.8418716	0.0979705	0.00686495	0.124618	0.0654794	0.00207488	0.0195086	0.000909598	0.0999371	0.1286	0.155708	0.097266	0.00521529	0.0352706	0.0230031	0.137574	1.291464
14112	-415.7311	-428.3599	12.62877	0.086275	0.348873	0.651127	0.913725	0.7187743	0.182811	0.0400995	0.0562902	0.0353487	0.0105481	0.0121305	0.00394972	0.10541	0.0269579	0.204132	0.0685419	0.0102853	0.0203602	0.0744531	0.120461	0.633594	0.281278	0.0213624	0.0637661	0.199663	0.455778	0.782595	1.2778	2.19405	5.00844	1.164954	0.18812	0.041264	0.0579249	0.0363752	0.0108544	0.0124828	0.00406442	0.108471	0.0277408	0.21006	0.0705324	0.010584	0.0209514	0.0766153	0.123959	0.9717786
14148	-417.9446	-430.0158	12.07118	0.15655	0.391805	0.608196	0.843449	1.2912	0.100358	0.0360426	0.0966388	0.00990689	0.00315127	0.00326617	0.00277723	0.00589004	0.00861798	0.129577	0.0241812	0.0349476	0.0559885	0.0628368	0.101301	0.881452	0.00597322	0.0549658	0.0576095	0.147992	0.393843	0.747736	1.33737	2.53908	6.75711	1.381492	0.148573	0.0533584	0.143066	0.0146664	0.00466521	0.00483532	0.00411149	0.00871977	0.0127583	0.191829	0.0357985	0.0517372	0.0828868	0.0930251	0.149969	0.6754819
14184	-415.0128	-427.0609	12.0481	1.12407e-07	0.067492	0.932508	1	0.05356481	0.0749704	0.0328633	0.0330696	0.00375335	0.00034335	0.0169599	0.0181422	0.0763083	0.00855222	0.101028	0.00514609	0.0355937	0.0339027	0.0622813	0.0527131	0.309258	0.233047	0.0134128	0.444282	0.116961	0.351141	0.721437	1.38612	2.84786	8.54985	1.551643	0.134929	0.0591463	0.0595176	0.00675515	0.000617949	0.0305238	0.0326517	0.137337	0.015392	0.181827	0.00926177	0.0640604	0.061017	0.112092	0.0948713	0.5556277
14220	-411.4536	-423.6667	12.21304	2.25216e-07	0.0707226	0.929277	1	0.05639803	0.187578	0.0222699	0.0477821	0.00764821	2.19329e-05	0.00720734	0.00387313	0.067965	0.0344231	0.0814887	0.0178355	0.00290274	0.0544853	0.0362285	0.0491403	0.0140566	0.606121	0.0521327	0.32769	0.139535	0.382701	0.741071	1.3494	2.613	7.16665	1.42404	0.302131	0.03587	0.0769624	0.0123189	3.53272e-05	0.0116088	0.00623843	0.109471	0.0554452	0.131253	0.0287275	0.00467543	0.0877592	0.0583531	0.07915	0.6208497
14256	-419.3346	-432.496	13.16141	0.00470953	0.203813	0.796187	0.995291	0.2083622	0.265097	0.0700556	0.127558	0.00765045	0.00019066	0.022474	0.00309817	0.0404601	0.0279406	0.2022	0.166749	0.0634435	0.0230103	0.0908448	0.206446	0.165506	0.332802	0.0100472	0.491646	0.417188	0.652882	0.875451	1.14227	1.53167	2.397	0.6321202	0.201255	0.0531845	0.0968389	0.00580804	0.000144744	0.0170618	0.00235205	0.0307163	0.0212118	0.153505	0.126592	0.0481648	0.0174689	0.0689672	0.156729	1.317218
14292	-419.2807	-430.9706	11.68993	4.04971e-06	0.0881089	0.911891	0.999996	0.07212447	0.455545	0.160352	0.244603	0.0819075	0.000132688	0.0168423	0.0182354	0.156206	0.210773	0.317925	0.0605118	0.00488742	0.101315	0.158701	0.0516282	0.422852	0.414248	0.038685	0.124215	0.471484	0.693025	0.891901	1.1212	1.44295	2.12096	0.5436544	0.223354	0.0786208	0.119929	0.0401593	6.50572e-05	0.00825776	0.00894084	0.0765879	0.103342	0.155879	0.029669	0.00239631	0.0496749	0.0778112	0.0253133	2.039566
14328	-414.9376	-427.4758	12.53827	0.0142051	0.247198	0.752802	0.985795	0.2886259	0.0909311	0.0406633	0.148396	0.016716	0.000737797	0.00466619	0.0160548	0.126449	0.00707333	0.0065242	0.0342445	0.0771141	0.279749	0.0796898	0.0545022	0.863636	0.0247384	0.0288703	0.0827554	0.104008	0.331605	0.708667	1.4111	3.01564	9.61465	1.636513	0.0924556	0.041345	0.150884	0.0169962	0.000750167	0.00474442	0.0163239	0.128569	0.00719191	0.00663358	0.0348186	0.0784069	0.284439	0.0810258	0.0554159	0.9835111
14364	-417.2021	-428.7384	11.53635	0.0534652	0.317839	0.682161	0.946535	0.5206519	0.00882589	0.0114923	0.00408139	0.00287495	7.02692e-05	0.00171429	0.00602697	0.0125731	0.0140143	0.0347405	0.00900475	0.0118522	0.00565631	0.0267803	0.00851371	0.745209	0.111376	0.035626	0.107788	0.0428917	0.215281	0.619312	1.61469	4.6451	23.3145	2.277	0.0557819	0.0726346	0.0257955	0.0181705	0.00044412	0.0108347	0.038092	0.079465	0.0885738	0.219569	0.0569124	0.0749092	0.0357494	0.169259	0.0538089	0.1582212
14400	-415.8045	-428.852	13.04749	0.00467131	0.203538	0.796462	0.995329	0.2079304	0.104019	0.00286493	0.00913323	0.00308484	0.00325119	0.0100019	0.0019621	0.0418634	0.0300429	0.0933814	0.0313829	0.0285711	0.0162522	0.0711165	0.0360947	0.213345	0.258828	0.0155144	0.512313	0.142088	0.386101	0.743119	1.34568	2.59	7.03787	1.410928	0.21535	0.00593127	0.0189085	0.00638655	0.00673093	0.020707	0.00406214	0.0866698	0.0621977	0.193327	0.0649719	0.0591507	0.033647	0.147232	0.0747267	0.4830223
14436	-414.7541	-426.9232	12.1691	2.25662e-06	0.0839578	0.916042	0.999998	0.06829424	0.202178	0.0409205	0.0511775	0.0232685	0.00160832	0.00432698	0.010438	0.134434	0.0160476	0.186322	0.0358292	0.0176866	0.0425352	0.0716644	0.0871945	0.0246653	0.359564	0.0157629	0.600007	0.134267	0.375585	0.736744	1.35732	2.66252	7.44787	1.45187	0.218421	0.0442082	0.0552893	0.025138	0.00173753	0.00467463	0.0112766	0.145235	0.0173369	0.201292	0.0387079	0.0191077	0.0459527	0.0774222	0.0942001	0.9256313
14472	-417.526	-430.2028	12.67679	0.00330181	0.192325	0.807675	0.996698	0.1910118	0.0620101	0.0187259	0.0266831	0.000962486	0.00437138	0.00795076	0.00621976	0.0640682	0.0444602	0.0241352	0.0507929	0.0025628	0.0472611	0.101224	0.0152668	0.197448	0.347183	0.0269819	0.428386	0.0868596	0.30371	0.689504	1.45032	3.29262	11.5128	1.766791	0.130084	0.0392829	0.0559753	0.00201908	0.00917019	0.0166789	0.0130477	0.134401	0.0932677	0.0506302	0.106552	0.00537619	0.0991434	0.212345	0.0320264	0.4766944
14508	-415.2273	-426.9856	11.75835	1.10995e-08	0.058534	0.941466	1	0.0458479	0.0430499	0.00625744	0.0875582	0.000809883	0.000470912	0.00305731	0.00100799	0.0494462	0.0035962	0.00538871	0.000259652	0.0297641	0.0524694	0.0514992	0.02497	0.276951	0.639649	0.0472148	0.0361847	0.107113	0.336396	0.711846	1.4048	2.97268	9.33595	1.615244	0.119714	0.0174009	0.243484	0.00225215	0.00130953	0.00850185	0.00280304	0.137501	0.0100004	0.0149851	0.000722046	0.0827689	0.145909	0.14321	0.0694371	0.3596051
14544	-411.6622	-423.1615	11.49933	3.33799e-11	0.0437918	0.956208	1	0.03357706	0.11149	0.05844	0.122488	0.00506345	0.00174101	0.00634401	0.00236082	0.0657343	0.0289076	0.050371	0.00695698	0.0687774	0.0856443	0.00484005	0.0468258	0.386444	0.300229	0.056759	0.256568	0.133052	0.373923	0.735726	1.3592	2.67434	7.51587	1.458442	0.167406	0.0877497	0.18392	0.00760296	0.0026142	0.00952576	0.00354485	0.0987025	0.0434059	0.0756339	0.0104462	0.103272	0.128598	0.00726751	0.0703106	0.6659846
14580	-416.3122	-429.0011	12.6889	0.0441401	0.306245	0.693755	0.95586	0.4676921	0.0844757	0.0243803	0.110522	0.0220553	0.000497542	0.0086105	0.00230689	0.0383618	0.0115816	0.0326243	0.015152	0.0428656	0.109068	0.0537653	0.0347261	0.668792	0.199503	0.0353532	0.0963519	0.105081	0.333268	0.709775	1.4089	3.00059	9.51651	1.629095	0.142939	0.0412531	0.187011	0.0373192	0.000841875	0.0145696	0.00390342	0.0649109	0.0195968	0.0552026	0.0256382	0.0725316	0.18455	0.0909746	0.058759	0.5909923
14616	-412.2129	-425.0452	12.83238	0.00020967	0.130974	0.869026	0.99979	0.114867	0.0919853	0.0255808	0.0426611	0.00452394	0.00372834	0.00656056	0.0110382	0.0730764	0.021949	0.00982634	0.0187793	0.0504523	0.112326	0.0372283	0.0453696	0.403931	0.508557	0.0434018	0.0441103	0.141967	0.385941	0.743023	1.34585	2.59107	7.04387	1.411544	0.165714	0.0460845	0.0768549	0.00814999	0.0067167	0.011819	0.0198855	0.131649	0.0395416	0.0177024	0.0338314	0.090891	0.202358	0.0670677	0.0817345	0.5550857
14652	-422.0927	-433.8161	11.72337	0.142451	0.384665	0.615335	0.857549	1.152463	0.0677079	0.100155	0.0436574	0.10312	0.00685097	0.0139644	0.00117136	0.137847	0.0898194	0.0435363	0.0413291	0.190352	0.386039	0.0305528	0.0752491	0.633762	0.105727	0.116711	0.1438	0.183467	0.437356	0.772586	1.29435	2.28647	5.45059	1.226125	0.0508565	0.075228	0.0327918	0.0774551	0.00514588	0.0104889	0.000879826	0.10354	0.0674648	0.0327008	0.0310429	0.142976	0.28996	0.0229487	0.0565209	1.331351
14688	-409.1167	-422.2589	13.1422	0.0257832	0.276248	0.723752	0.974217	0.3623128	0.146717	0.0462977	0.057701	0.0206605	0.00204777	0.0101071	0.00229776	0.0469913	0.0440227	0.0249929	0.0493695	0.0856137	0.129619	0.0446605	0.0474764	0.807265	0.154108	0.00196933	0.0366572	0.195179	0.450756	0.779895	1.28222	2.21849	5.12352	1.181379	0.193411	0.0610325	0.076065	0.0272359	0.0026995	0.0133239	0.00302905	0.0619468	0.0580334	0.0329472	0.0650818	0.112861	0.170872	0.0588742	0.0625863	0.7585749
14724	-410.604	-423.6594	13.05545	0.0212859	0.266437	0.733563	0.978714	0.3349944	0.0769622	0.0367157	0.0344913	0.000210828	0.000713239	0.00938765	0.00462035	0.0406358	0.005826	0.0321363	0.0656825	0.00597899	0.0401908	0.10784	0.0251092	0.823635	0.0949895	0.0157848	0.0655903	0.146954	0.392494	0.746936	1.3388	2.54781	6.80484	1.386582	0.158195	0.0754689	0.0708967	0.000433356	0.00146606	0.0192963	0.00949711	0.0835267	0.0119753	0.066056	0.13501	0.0122898	0.082612	0.221664	0.0516119	0.4865007
14760	-406.6304	-419.439	12.80857	0.0171565	0.255936	0.744064	0.982844	0.3086307	0.0846465	0.0068877	0.0620578	0.00469604	0.00083208	0.00487162	0.00227205	0.0631172	0.00461285	0.0320055	0.0428278	0.0129582	0.0225638	0.0913811	0.0437475	0.930497	0.035688	0.0108633	0.0229516	0.102433	0.329146	0.707024	1.41438	3.03817	9.7625	1.647547	0.176539	0.014365	0.129428	0.00979406	0.00173539	0.0101603	0.0047386	0.131637	0.00962057	0.0667508	0.0893218	0.0270257	0.0470591	0.190585	0.0912398	0.4794779
14796	-417.3071	-430.4837	13.17659	0.000324357	0.138191	0.861809	0.999676	0.1227365	0.141266	0.055823	0.0512406	0.0238391	0.00336611	0.0095198	0.0175533	0.0726221	0.0144587	0.0933128	0.0248214	0.0413414	0.010402	0.0192367	0.0844182	0.0808414	0.726581	0.0666756	0.125902	0.229235	0.487537	0.799216	1.25123	2.05113	4.36234	1.065087	0.212999	0.0841696	0.0772602	0.0359445	0.0050754	0.0143539	0.0264668	0.109499	0.0218007	0.140696	0.0374255	0.0623343	0.015684	0.029005	0.127285	0.663221
14832	-412.3964	-424.8142	12.41776	5.28608e-06	0.0901338	0.909866	0.999995	0.07401063	0.112393	0.0110387	0.0215702	0.0154176	0.00144403	0.00567408	0.00260562	0.114211	0.0021845	0.0107024	0.0564617	0.0306753	0.0262598	0.107371	0.0163649	0.265796	0.400741	0.0313642	0.302098	0.123906	0.361159	0.727797	1.37401	2.76886	8.07064	1.509936	0.210327	0.0206572	0.0403653	0.0288517	0.00270229	0.0106182	0.00487602	0.213729	0.00408795	0.0200279	0.105659	0.0574041	0.0491413	0.200929	0.0306245	0.5343744
14868	-411.4633	-424.1079	12.64466	0.00420139	0.200002	0.799998	0.995799	0.2024632	0.11614	0.0127043	0.0843856	0.00434068	0.00281019	0.00482757	0.00524246	0.110797	0.0259837	0.0120403	0.071981	0.0181655	0.0379704	0.153572	0.0439694	0.830689	0.017873	0.00509845	0.146339	0.0896344	0.308403	0.692811	1.4434	3.24251	11.1564	1.744054	0.164754	0.0180221	0.119708	0.0061576	0.00398648	0.0068483	0.00743685	0.157174	0.03686	0.0170801	0.102111	0.0257692	0.0538641	0.217854	0.0623742	0.7049298
14904	-416.5485	-429.4877	12.93916	0.000303671	0.137055	0.862945	0.999696	0.1214823	0.126079	0.0443609	0.10981	0.0100321	0.00206063	0.00838036	0.0139951	0.13758	0.11228	0.0193237	0.107372	0.0404784	0.0619865	0.182904	0.039377	0.355772	0.282012	0.117845	0.244371	0.24463	0.50324	0.807159	1.23891	1.98713	4.0878	1.018087	0.124091	0.0436614	0.108079	0.00987387	0.00202814	0.00824822	0.0137744	0.135411	0.11051	0.019019	0.105679	0.0398402	0.0610091	0.18002	0.0387561	1.01602
14940	-417.9973	-429.8957	11.89839	2.68894e-07	0.0715952	0.928405	1	0.0571679	0.0383439	0.0354825	0.0154734	0.00768945	0.000593983	0.00138137	0.000910006	0.138321	0.11498	0.00231957	0.0655624	0.0872079	0.047634	0.146104	0.0544026	0.136939	0.284356	0.0755319	0.503173	0.0979794	0.322088	0.702258	1.42398	3.10475	10.2062	1.679687	0.0506923	0.0469093	0.0204565	0.0101658	0.00078527	0.00182623	0.00120307	0.182866	0.152009	0.00306656	0.0866762	0.115292	0.0629741	0.193155	0.0719225	0.7564063
14976	-424.9947	-437.1555	12.16079	0.0782356	0.342286	0.657714	0.921765	0.6677372	0.0260845	0.0167537	0.0184486	0.00438037	0.0016706	0.00387178	0.00241467	0.0482884	0.0118959	0.014373	0.0155025	0.0154202	0.012724	0.0591384	0.00143315	0.527756	0.124583	0.0169362	0.330725	0.0855658	0.301495	0.687931	1.45363	3.3168	11.6869	1.777643	0.103346	0.0663776	0.0730927	0.0173549	0.00661888	0.0153399	0.00956685	0.191317	0.0471314	0.0569454	0.0614204	0.0610944	0.050412	0.234304	0.00567811	0.2523997
15012	-414.4499	-427.1157	12.66583	0.0104372	0.233805	0.766195	0.989563	0.2608346	0.107187	0.0407857	0.00492952	0.00787986	9.05101e-05	0.00858632	0.010993	0.0387904	0.0254385	0.00145935	0.0348953	0.0135567	0.013385	0.0680049	0.00686738	0.807103	0.00404061	0.00241471	0.186442	0.0860968	0.302406	0.688579	1.45227	3.30681	11.6148	1.77317	0.279972	0.106532	0.0128759	0.0205821	0.000236412	0.0224274	0.0287137	0.10132	0.0664452	0.00381182	0.0911461	0.03541	0.0349615	0.177628	0.0179375	0.3828497
15048	-416.3286	-428.904	12.57541	0.000248154	0.133678	0.866322	0.999752	0.1177886	0.09829	0.0153057	0.0292267	0.00202773	0.00685805	0.00238859	0.00444739	0.0313103	0.0244179	0.0827173	0.0159871	0.0190089	0.00104333	0.0242007	0.0397037	0.336956	0.310166	0.0435128	0.309365	0.100197	0.325623	0.704654	1.41914	3.07104	9.98033	1.663504	0.247623	0.03856	0.0736312	0.00510849	0.0172776	0.0060176	0.0112044	0.0788805	0.0615163	0.208391	0.0402765	0.0478895	0.00262847	0.0609692	0.100026	0.3969334
15084	-419.6339	-432.3634	12.72946	0.00515584	0.206918	0.793082	0.994844	0.2132805	0.0519652	0.0124374	0.0526143	0.0386448	0.00953974	0.00892295	0.00210758	0.0595655	0.0723467	0.0652116	0.114268	0.0192307	0.0951396	0.138688	0.0255197	0.475904	0.0529707	0.00449534	0.46663	0.105348	0.333682	0.71005	1.40835	2.99686	9.49231	1.627254	0.0678217	0.0162325	0.068669	0.0504367	0.0124507	0.0116457	0.00275069	0.0777412	0.0944225	0.0851102	0.149136	0.0250987	0.12417	0.181007	0.0333068	0.7662025
15120	-419.8614	-432.3323	12.47092	0.0510778	0.315032	0.684968	0.948922	0.5070304	0.0644325	0.0502637	0.0445941	0.0199848	0.00148516	0.0271655	0.0335838	0.0436796	0.0332536	0.0493185	0.138673	0.0906107	0.105289	0.298762	0.0920704	0.620835	0.276189	0.0138269	0.0891492	0.140492	0.38398	0.741843	1.34799	2.6043	7.11782	1.419096	0.0589411	0.0459799	0.0407935	0.0182815	0.00135858	0.0248503	0.0307216	0.0399569	0.0304195	0.0451153	0.126855	0.0828882	0.0963156	0.2733	0.0842236	1.093167
15156	-424.4737	-437.1255	12.65176	0.00577083	0.210887	0.789113	0.994229	0.2197221	0.0626628	0.0490014	0.0605541	0.0155284	0.000998031	0.0197117	0.0240349	0.0765734	0.0676447	0.0596095	0.0859759	0.0581486	0.021877	0.229957	0.0105442	0.723907	0.196153	0.0221852	0.0577554	0.102049	0.328544	0.706621	1.41519	3.04373	9.79919	1.65026	0.0743488	0.0581398	0.0718469	0.0184243	0.00118416	0.0233877	0.0285171	0.0908537	0.0802598	0.0707262	0.10201	0.0689928	0.0259568	0.272842	0.0125106	0.8428213
